id_paiement,id_vente,méthode,statut
11290,11290,Carte,Success
11291,11291,Mobile Money,Success
11292,11292,PayPal,Failed
11293,11293,Mobile Money,Success
11294,11294,Mobile Money,Success
11295,11295,Mobile Money,Success
11296,11296,Carte,Failed
11297,11297,Mobile Money,Success
11298,11298,Carte,Success
11299,11299,Mobile Money,Success
11300,11300,Carte,Success
11301,11301,PayPal,Success
11302,11302,Mobile Money,Success
11303,11303,Mobile Money,Success
11304,11304,Carte,Success
11305,11305,Carte,Success
11306,11306,Carte,Success
11307,11307,PayPal,Pending
11308,11308,PayPal,Success
11309,11309,Mobile Money,Success
11310,11310,Mobile Money,Success
11311,11311,Mobile Money,Success
11312,11312,Mobile Money,Success
11313,11313,PayPal,Pending
11314,11314,Mobile Money,Failed
11315,11315,PayPal,Success
11316,11316,Mobile Money,Success
11317,11317,PayPal,Success
11318,11318,Mobile Money,Success
11319,11319,PayPal,Success
11320,11320,Mobile Money,Success
11321,11321,Carte,Pending
11322,11322,Mobile Money,Success
11323,11323,Mobile Money,Success
11324,11324,PayPal,Success
11325,11325,PayPal,Success
11326,11326,PayPal,Success
11327,11327,PayPal,Success
11328,11328,PayPal,Success
11329,11329,Mobile Money,Success
11330,11330,Mobile Money,Success
11331,11331,Mobile Money,Failed
11332,11332,Carte,Success
11333,11333,Mobile Money,Success
11334,11334,Carte,Failed
11335,11335,Carte,Success
11336,11336,Mobile Money,Pending
11337,11337,Carte,Success
11338,11338,PayPal,Success
11339,11339,Carte,Failed
11340,11340,PayPal,Success
11341,11341,Carte,Success
11342,11342,Carte,Success
11343,11343,Mobile Money,Success
11344,11344,Carte,Success
11345,11345,Mobile Money,Success
11346,11346,Carte,Success
11347,11347,PayPal,Success
11348,11348,PayPal,Success
11349,11349,Mobile Money,Failed
11350,11350,Carte,Success
11351,11351,Mobile Money,Success
11352,11352,Carte,Success
11353,11353,Carte,Success
11354,11354,Carte,Success
11355,11355,Mobile Money,Success
11356,11356,Mobile Money,Success
11357,11357,Mobile Money,Success
11358,11358,Mobile Money,Pending
11359,11359,Mobile Money,Success
11360,11360,PayPal,Success
11361,11361,Mobile Money,Success
11362,11362,Carte,Success
11363,11363,Carte,Success
11364,11364,PayPal,Success
11365,11365,Mobile Money,Success
11366,11366,PayPal,Success
11367,11367,Carte,Success
11368,11368,PayPal,Success
11369,11369,Mobile Money,Success
11370,11370,Carte,Success
11371,11371,Carte,Success
11372,11372,Carte,Success
11373,11373,PayPal,Success
11374,11374,Mobile Money,Success
11375,11375,Carte,Success
11376,11376,PayPal,Success
11377,11377,Mobile Money,Success
11378,11378,Carte,Success
11379,11379,Carte,Success
11380,11380,Mobile Money,Success
11381,11381,Mobile Money,Success
11382,11382,Mobile Money,Success
11383,11383,Carte,Success
11384,11384,PayPal,Pending
11385,11385,Carte,Success
11386,11386,Carte,Success
11387,11387,PayPal,Success
11388,11388,Carte,Success
11389,11389,Mobile Money,Failed
11390,11390,PayPal,Success
11391,11391,PayPal,Pending
11392,11392,PayPal,Success
11393,11393,PayPal,Success
11394,11394,Mobile Money,Success
11395,11395,PayPal,Success
11396,11396,Carte,Success
11397,11397,Carte,Success
11398,11398,PayPal,Success
11399,11399,Carte,Success
11400,11400,Mobile Money,Success
11401,11401,Mobile Money,Success
11402,11402,Mobile Money,Success
11403,11403,Carte,Success
11404,11404,PayPal,Success
11405,11405,Carte,Success
11406,11406,Carte,Failed
11407,11407,Carte,Success
11408,11408,PayPal,Success
11409,11409,Carte,Success
11410,11410,PayPal,Success
11411,11411,Mobile Money,Success
11412,11412,Carte,Success
11413,11413,PayPal,Failed
11414,11414,Mobile Money,Success
11415,11415,Carte,Success
11416,11416,Mobile Money,Success
11417,11417,Carte,Success
11418,11418,Mobile Money,Success
11419,11419,Mobile Money,Success
11420,11420,Mobile Money,Success
11421,11421,PayPal,Success
11422,11422,PayPal,Success
11423,11423,Carte,Success
11424,11424,Carte,Success
11425,11425,Mobile Money,Success
11426,11426,Mobile Money,Failed
11427,11427,Mobile Money,Success
11428,11428,Mobile Money,Success
11429,11429,PayPal,Success
11430,11430,Mobile Money,Success
11431,11431,Carte,Success
11432,11432,Mobile Money,Success
11433,11433,PayPal,Success
11434,11434,Carte,Success
11435,11435,Mobile Money,Success
11436,11436,PayPal,Success
11437,11437,PayPal,Success
11438,11438,Carte,Success
11439,11439,PayPal,Success
11440,11440,Carte,Success
11441,11441,Carte,Success
11442,11442,Carte,Success
11443,11443,PayPal,Success
11444,11444,Carte,Failed
11445,11445,Carte,Success
11446,11446,Carte,Success
11447,11447,Carte,Failed
11448,11448,PayPal,Success
11449,11449,Mobile Money,Pending
11450,11450,Mobile Money,Failed
11451,11451,Mobile Money,Success
11452,11452,Mobile Money,Success
11453,11453,Mobile Money,Failed
11454,11454,Mobile Money,Success
11455,11455,Mobile Money,Success
11456,11456,Carte,Success
11457,11457,Mobile Money,Success
11458,11458,PayPal,Success
11459,11459,Carte,Success
11460,11460,Mobile Money,Success
11461,11461,PayPal,Success
11462,11462,PayPal,Failed
11463,11463,Carte,Pending
11464,11464,Carte,Pending
11465,11465,Carte,Pending
11466,11466,PayPal,Success
11467,11467,Carte,Success
11468,11468,PayPal,Failed
11469,11469,Mobile Money,Success
11470,11470,Mobile Money,Success
11471,11471,Mobile Money,Success
11472,11472,Carte,Success
11473,11473,PayPal,Success
11474,11474,PayPal,Success
11475,11475,Carte,Success
11476,11476,Carte,Success
11477,11477,Mobile Money,Success
11478,11478,Mobile Money,Success
11479,11479,Carte,Success
11480,11480,Carte,Success
11481,11481,PayPal,Success
11482,11482,Carte,Success
11483,11483,PayPal,Success
11484,11484,Mobile Money,Failed
11485,11485,Carte,Success
11486,11486,Mobile Money,Success
11487,11487,PayPal,Success
11488,11488,PayPal,Success
11489,11489,PayPal,Success
11490,11490,PayPal,Success
11491,11491,Mobile Money,Success
11492,11492,PayPal,Success
11493,11493,Carte,Success
11494,11494,Mobile Money,Success
11495,11495,PayPal,Success
11496,11496,Mobile Money,Success
11497,11497,Mobile Money,Failed
11498,11498,Mobile Money,Success
11499,11499,Carte,Success
11500,11500,PayPal,Failed
11501,11501,PayPal,Success
11502,11502,PayPal,Success
11503,11503,Carte,Success
11504,11504,Mobile Money,Success
11505,11505,Carte,Success
11506,11506,Carte,Pending
11507,11507,Mobile Money,Failed
11508,11508,Mobile Money,Success
11509,11509,Mobile Money,Success
11510,11510,PayPal,Success
11511,11511,PayPal,Success
11512,11512,PayPal,Success
11513,11513,Carte,Failed
11514,11514,Mobile Money,Success
11515,11515,Carte,Success
11516,11516,PayPal,Success
11517,11517,Mobile Money,Success
11518,11518,Mobile Money,Success
11519,11519,PayPal,Success
11520,11520,Mobile Money,Success
11521,11521,Carte,Failed
11522,11522,Mobile Money,Success
11523,11523,PayPal,Success
11524,11524,Carte,Success
11525,11525,Carte,Success
11526,11526,PayPal,Failed
11527,11527,Carte,Success
11528,11528,Carte,Pending
11529,11529,Carte,Success
11530,11530,Mobile Money,Success
11531,11531,PayPal,Success
11532,11532,PayPal,Success
11533,11533,Carte,Success
11534,11534,Mobile Money,Success
11535,11535,PayPal,Success
11536,11536,PayPal,Success
11537,11537,Mobile Money,Success
11538,11538,Mobile Money,Success
11539,11539,PayPal,Success
11540,11540,PayPal,Failed
11541,11541,Carte,Success
11542,11542,Mobile Money,Pending
11543,11543,Mobile Money,Success
11544,11544,Carte,Success
11545,11545,Mobile Money,Success
11546,11546,PayPal,Success
11547,11547,PayPal,Success
11548,11548,PayPal,Success
11549,11549,Mobile Money,Success
11550,11550,Mobile Money,Success
11551,11551,PayPal,Success
11552,11552,PayPal,Success
11553,11553,Mobile Money,Success
11554,11554,Mobile Money,Success
11555,11555,PayPal,Success
11556,11556,Mobile Money,Success
11557,11557,Carte,Success
11558,11558,Carte,Success
11559,11559,PayPal,Success
11560,11560,Carte,Success
11561,11561,Mobile Money,Success
11562,11562,Mobile Money,Success
11563,11563,Mobile Money,Success
11564,11564,Mobile Money,Success
11565,11565,Carte,Success
11566,11566,Carte,Success
11567,11567,Mobile Money,Success
11568,11568,Mobile Money,Failed
11569,11569,Carte,Success
11570,11570,Mobile Money,Success
11571,11571,PayPal,Failed
11572,11572,Carte,Success
11573,11573,Mobile Money,Success
11574,11574,Carte,Success
11575,11575,Mobile Money,Success
11576,11576,Carte,Failed
11577,11577,Carte,Failed
11578,11578,Carte,Success
11579,11579,Mobile Money,Pending
11580,11580,PayPal,Success
11581,11581,Mobile Money,Success
11582,11582,PayPal,Success
11583,11583,Mobile Money,Success
11584,11584,PayPal,Failed
11585,11585,Carte,Success
11586,11586,Mobile Money,Success
11587,11587,PayPal,Failed
11588,11588,PayPal,Success
11589,11589,Carte,Success
11590,11590,Mobile Money,Success
11591,11591,Mobile Money,Success
11592,11592,PayPal,Success
11593,11593,PayPal,Success
11594,11594,PayPal,Success
11595,11595,Carte,Success
11596,11596,PayPal,Success
11597,11597,PayPal,Success
11598,11598,Mobile Money,Pending
11599,11599,Carte,Success
11600,11600,Mobile Money,Success
11601,11601,PayPal,Success
11602,11602,PayPal,Success
11603,11603,Carte,Success
11604,11604,PayPal,Success
11605,11605,Carte,Success
11606,11606,PayPal,Success
11607,11607,PayPal,Failed
11608,11608,Carte,Success
11609,11609,Carte,Success
11610,11610,PayPal,Failed
11611,11611,Mobile Money,Success
11612,11612,Mobile Money,Success
11613,11613,Carte,Success
11614,11614,PayPal,Success
11615,11615,PayPal,Success
11616,11616,Mobile Money,Success
11617,11617,Mobile Money,Success
11618,11618,PayPal,Success
11619,11619,Carte,Success
11620,11620,PayPal,Success
11621,11621,Carte,Pending
11622,11622,PayPal,Failed
11623,11623,PayPal,Success
11624,11624,PayPal,Success
11625,11625,PayPal,Success
11626,11626,Mobile Money,Success
11627,11627,Carte,Success
11628,11628,Carte,Success
11629,11629,Mobile Money,Success
11630,11630,Mobile Money,Success
11631,11631,PayPal,Success
11632,11632,Mobile Money,Success
11633,11633,PayPal,Success
11634,11634,Mobile Money,Success
11635,11635,Carte,Success
11636,11636,PayPal,Success
11637,11637,Carte,Success
11638,11638,PayPal,Failed
11639,11639,Mobile Money,Success
11640,11640,PayPal,Failed
11641,11641,PayPal,Success
11642,11642,Carte,Success
11643,11643,Mobile Money,Success
11644,11644,Mobile Money,Success
11645,11645,Mobile Money,Pending
11646,11646,Mobile Money,Success
11647,11647,Mobile Money,Success
11648,11648,Mobile Money,Success
11649,11649,PayPal,Success
11650,11650,Mobile Money,Success
11651,11651,Carte,Success
11652,11652,Mobile Money,Success
11653,11653,PayPal,Success
11654,11654,PayPal,Success
11655,11655,Mobile Money,Failed
11656,11656,Carte,Success
11657,11657,PayPal,Failed
11658,11658,Mobile Money,Pending
11659,11659,Carte,Success
11660,11660,PayPal,Success
11661,11661,Mobile Money,Success
11662,11662,Carte,Success
11663,11663,Carte,Success
11664,11664,Carte,Success
11665,11665,Mobile Money,Success
11666,11666,PayPal,Success
11667,11667,PayPal,Success
11668,11668,Mobile Money,Success
11669,11669,Carte,Success
11670,11670,Mobile Money,Success
11671,11671,PayPal,Success
11672,11672,Carte,Pending
11673,11673,Carte,Success
11674,11674,Mobile Money,Success
11675,11675,PayPal,Success
11676,11676,PayPal,Success
11677,11677,Mobile Money,Success
11678,11678,Carte,Pending
11679,11679,Carte,Success
11680,11680,Carte,Success
11681,11681,PayPal,Success
11682,11682,Mobile Money,Failed
11683,11683,Carte,Success
11684,11684,Mobile Money,Success
11685,11685,Mobile Money,Success
11686,11686,Carte,Success
11687,11687,PayPal,Success
11688,11688,PayPal,Success
11689,11689,Mobile Money,Pending
11690,11690,PayPal,Success
11691,11691,Mobile Money,Success
11692,11692,Carte,Success
11693,11693,Carte,Success
11694,11694,Carte,Success
11695,11695,Carte,Success
11696,11696,Carte,Success
11697,11697,Carte,Success
11698,11698,Carte,Success
11699,11699,Mobile Money,Success
11700,11700,Mobile Money,Success
11701,11701,Carte,Success
11702,11702,PayPal,Success
11703,11703,Mobile Money,Success
11704,11704,Carte,Pending
11705,11705,PayPal,Success
11706,11706,PayPal,Success
11707,11707,Carte,Success
11708,11708,Mobile Money,Success
11709,11709,PayPal,Success
11710,11710,Carte,Success
11711,11711,PayPal,Success
11712,11712,Mobile Money,Success
11713,11713,Mobile Money,Success
11714,11714,PayPal,Success
11715,11715,PayPal,Success
11716,11716,PayPal,Success
11717,11717,PayPal,Pending
11718,11718,Mobile Money,Success
11719,11719,Carte,Success
11720,11720,PayPal,Success
11721,11721,Mobile Money,Success
11722,11722,Mobile Money,Success
11723,11723,Carte,Success
11724,11724,Mobile Money,Success
11725,11725,Mobile Money,Success
11726,11726,Mobile Money,Failed
11727,11727,Mobile Money,Success
11728,11728,Mobile Money,Success
11729,11729,PayPal,Failed
11730,11730,Carte,Success
11731,11731,Carte,Success
11732,11732,Mobile Money,Success
11733,11733,PayPal,Success
11734,11734,Carte,Success
11735,11735,PayPal,Success
11736,11736,PayPal,Success
11737,11737,Mobile Money,Success
11738,11738,PayPal,Success
11739,11739,Carte,Failed
11740,11740,Carte,Success
11741,11741,Mobile Money,Success
11742,11742,PayPal,Success
11743,11743,Mobile Money,Success
11744,11744,Mobile Money,Success
11745,11745,Mobile Money,Success
11746,11746,Mobile Money,Failed
11747,11747,Carte,Pending
11748,11748,Carte,Success
11749,11749,PayPal,Success
11750,11750,PayPal,Success
11751,11751,PayPal,Failed
11752,11752,Mobile Money,Success
11753,11753,PayPal,Failed
11754,11754,Carte,Success
11755,11755,Mobile Money,Success
11756,11756,Mobile Money,Success
11757,11757,Carte,Failed
11758,11758,PayPal,Success
11759,11759,PayPal,Success
11760,11760,PayPal,Success
11761,11761,Mobile Money,Success
11762,11762,Mobile Money,Success
11763,11763,Carte,Success
11764,11764,Mobile Money,Success
11765,11765,Carte,Success
11766,11766,Mobile Money,Success
11767,11767,Carte,Success
11768,11768,PayPal,Success
11769,11769,Mobile Money,Success
11770,11770,Mobile Money,Success
11771,11771,Mobile Money,Success
11772,11772,PayPal,Success
11773,11773,Carte,Success
11774,11774,Carte,Success
11775,11775,Carte,Pending
11776,11776,Mobile Money,Success
11777,11777,Mobile Money,Success
11778,11778,PayPal,Failed
11779,11779,PayPal,Success
11780,11780,Carte,Success
11781,11781,PayPal,Success
11782,11782,Carte,Success
11783,11783,Mobile Money,Success
11784,11784,PayPal,Success
11785,11785,Mobile Money,Success
11786,11786,Mobile Money,Failed
11787,11787,Mobile Money,Success
11788,11788,Mobile Money,Success
11789,11789,Carte,Success
11790,11790,Mobile Money,Success
11791,11791,PayPal,Success
11792,11792,Carte,Failed
11793,11793,Carte,Success
11794,11794,PayPal,Success
11795,11795,Mobile Money,Failed
11796,11796,Mobile Money,Success
11797,11797,PayPal,Success
11798,11798,PayPal,Success
11799,11799,Mobile Money,Success
11800,11800,Carte,Success
11801,11801,PayPal,Success
11802,11802,PayPal,Success
11803,11803,Mobile Money,Success
11804,11804,Carte,Success
11805,11805,Mobile Money,Success
11806,11806,Mobile Money,Success
11807,11807,Mobile Money,Success
11808,11808,PayPal,Success
11809,11809,Mobile Money,Success
11810,11810,Carte,Success
11811,11811,Mobile Money,Success
11812,11812,Mobile Money,Success
11813,11813,Mobile Money,Success
11814,11814,PayPal,Success
11815,11815,Carte,Failed
11816,11816,PayPal,Success
11817,11817,PayPal,Success
11818,11818,PayPal,Success
11819,11819,PayPal,Success
11820,11820,Mobile Money,Failed
11821,11821,Mobile Money,Success
11822,11822,Carte,Success
11823,11823,Mobile Money,Success
11824,11824,PayPal,Success
11825,11825,Carte,Success
11826,11826,PayPal,Success
11827,11827,Mobile Money,Success
11828,11828,PayPal,Success
11829,11829,PayPal,Success
11830,11830,Carte,Failed
11831,11831,Carte,Failed
11832,11832,Mobile Money,Success
11833,11833,Mobile Money,Success
11834,11834,PayPal,Pending
11835,11835,PayPal,Success
11836,11836,Mobile Money,Success
11837,11837,Mobile Money,Success
11838,11838,Mobile Money,Success
11839,11839,PayPal,Success
11840,11840,Mobile Money,Success
11841,11841,Mobile Money,Failed
11842,11842,PayPal,Pending
11843,11843,Mobile Money,Success
11844,11844,Carte,Success
11845,11845,PayPal,Success
11846,11846,PayPal,Pending
11847,11847,Carte,Success
11848,11848,PayPal,Success
11849,11849,PayPal,Failed
11850,11850,Carte,Success
11851,11851,Mobile Money,Success
11852,11852,Carte,Success
11853,11853,Carte,Success
11854,11854,Mobile Money,Success
11855,11855,Carte,Success
11856,11856,Carte,Success
11857,11857,PayPal,Success
11858,11858,Carte,Success
11859,11859,PayPal,Success
11860,11860,Carte,Success
11861,11861,PayPal,Success
11862,11862,Mobile Money,Success
11863,11863,Carte,Pending
11864,11864,PayPal,Success
11865,11865,Carte,Failed
11866,11866,Mobile Money,Failed
11867,11867,PayPal,Pending
11868,11868,Mobile Money,Success
11869,11869,Carte,Success
11870,11870,PayPal,Success
11871,11871,Carte,Success
11872,11872,PayPal,Pending
11873,11873,Carte,Success
11874,11874,Mobile Money,Success
11875,11875,Carte,Success
11876,11876,PayPal,Success
11877,11877,Mobile Money,Success
11878,11878,Carte,Success
11879,11879,PayPal,Failed
11880,11880,Carte,Success
11881,11881,PayPal,Success
11882,11882,Carte,Success
11883,11883,Mobile Money,Success
11884,11884,PayPal,Success
11885,11885,PayPal,Success
11886,11886,Carte,Success
11887,11887,Carte,Success
11888,11888,Carte,Success
11889,11889,PayPal,Success
11890,11890,Mobile Money,Success
11891,11891,PayPal,Success
11892,11892,Mobile Money,Success
11893,11893,PayPal,Success
11894,11894,Mobile Money,Success
11895,11895,PayPal,Success
11896,11896,PayPal,Success
11897,11897,PayPal,Success
11898,11898,Carte,Success
11899,11899,Carte,Success
11900,11900,PayPal,Success
11901,11901,Carte,Success
11902,11902,Mobile Money,Success
11903,11903,Carte,Pending
11904,11904,Carte,Success
11905,11905,Mobile Money,Success
11906,11906,Carte,Failed
11907,11907,PayPal,Success
11908,11908,PayPal,Success
11909,11909,PayPal,Success
11910,11910,Carte,Success
11911,11911,Carte,Success
11912,11912,PayPal,Success
11913,11913,Mobile Money,Success
11914,11914,Carte,Success
11915,11915,Carte,Success
11916,11916,Mobile Money,Success
11917,11917,Carte,Success
11918,11918,Carte,Success
11919,11919,Carte,Pending
11920,11920,Mobile Money,Success
11921,11921,Mobile Money,Failed
11922,11922,Carte,Success
11923,11923,Mobile Money,Success
11924,11924,Carte,Success
11925,11925,Carte,Success
11926,11926,Mobile Money,Success
11927,11927,Mobile Money,Success
11928,11928,PayPal,Success
11929,11929,PayPal,Success
11930,11930,PayPal,Pending
11931,11931,Carte,Success
11932,11932,Carte,Success
11933,11933,Carte,Pending
11934,11934,Carte,Success
11935,11935,Mobile Money,Failed
11936,11936,Mobile Money,Success
11937,11937,PayPal,Pending
11938,11938,Carte,Success
11939,11939,Carte,Failed
11940,11940,Carte,Success
11941,11941,Mobile Money,Success
11942,11942,PayPal,Success
11943,11943,Carte,Failed
11944,11944,PayPal,Success
11945,11945,Carte,Failed
11946,11946,PayPal,Success
11947,11947,Mobile Money,Success
11948,11948,Mobile Money,Success
11949,11949,Carte,Success
11950,11950,Carte,Success
11951,11951,Mobile Money,Success
11952,11952,Carte,Success
11953,11953,Mobile Money,Success
11954,11954,PayPal,Success
11955,11955,PayPal,Success
11956,11956,PayPal,Success
11957,11957,Mobile Money,Success
11958,11958,Carte,Failed
11959,11959,Carte,Failed
11960,11960,Carte,Success
11961,11961,PayPal,Success
11962,11962,PayPal,Success
11963,11963,Mobile Money,Success
11964,11964,Carte,Success
11965,11965,Carte,Success
11966,11966,PayPal,Success
11967,11967,PayPal,Success
11968,11968,Carte,Success
11969,11969,PayPal,Success
11970,11970,Mobile Money,Success
11971,11971,Mobile Money,Success
11972,11972,Mobile Money,Success
11973,11973,Carte,Success
11974,11974,Carte,Success
11975,11975,Carte,Success
11976,11976,Carte,Success
11977,11977,Mobile Money,Success
11978,11978,Carte,Success
11979,11979,PayPal,Success
11980,11980,Mobile Money,Success
11981,11981,Mobile Money,Pending
11982,11982,Carte,Success
11983,11983,PayPal,Success
11984,11984,PayPal,Success
11985,11985,Carte,Success
11986,11986,PayPal,Pending
11987,11987,PayPal,Success
11988,11988,Carte,Success
11989,11989,PayPal,Success
11990,11990,PayPal,Success
11991,11991,PayPal,Success
11992,11992,PayPal,Success
11993,11993,PayPal,Success
11994,11994,Mobile Money,Success
11995,11995,PayPal,Failed
11996,11996,Mobile Money,Success
11997,11997,PayPal,Success
11998,11998,Carte,Success
11999,11999,Carte,Success
12000,12000,Carte,Success
12001,12001,Mobile Money,Success
12002,12002,Mobile Money,Success
12003,12003,Carte,Success
12004,12004,Mobile Money,Success
12005,12005,PayPal,Success
12006,12006,Mobile Money,Pending
12007,12007,PayPal,Success
12008,12008,PayPal,Pending
12009,12009,Mobile Money,Success
12010,12010,Mobile Money,Success
12011,12011,Carte,Success
12012,12012,PayPal,Success
12013,12013,Mobile Money,Failed
12014,12014,Carte,Success
12015,12015,Carte,Success
12016,12016,Carte,Failed
12017,12017,Mobile Money,Success
12018,12018,PayPal,Success
12019,12019,PayPal,Success
12020,12020,PayPal,Success
12021,12021,Mobile Money,Success
12022,12022,PayPal,Pending
12023,12023,Mobile Money,Success
12024,12024,PayPal,Failed
12025,12025,Mobile Money,Failed
12026,12026,Mobile Money,Success
12027,12027,PayPal,Success
12028,12028,Carte,Success
12029,12029,Carte,Success
12030,12030,Carte,Success
12031,12031,PayPal,Success
12032,12032,Mobile Money,Success
12033,12033,Carte,Success
12034,12034,Carte,Success
12035,12035,PayPal,Success
12036,12036,Mobile Money,Success
12037,12037,PayPal,Success
12038,12038,Mobile Money,Success
12039,12039,PayPal,Success
12040,12040,PayPal,Success
12041,12041,Mobile Money,Success
12042,12042,Carte,Success
12043,12043,Carte,Success
12044,12044,Carte,Success
12045,12045,Mobile Money,Success
12046,12046,Carte,Success
12047,12047,PayPal,Pending
12048,12048,PayPal,Success
12049,12049,Mobile Money,Success
12050,12050,Mobile Money,Success
12051,12051,Mobile Money,Success
12052,12052,Carte,Success
12053,12053,PayPal,Success
12054,12054,Carte,Pending
12055,12055,PayPal,Success
12056,12056,PayPal,Success
12057,12057,PayPal,Success
12058,12058,Mobile Money,Success
12059,12059,PayPal,Success
12060,12060,PayPal,Success
12061,12061,PayPal,Success
12062,12062,Mobile Money,Success
12063,12063,PayPal,Success
12064,12064,Carte,Success
12065,12065,PayPal,Failed
12066,12066,Carte,Success
12067,12067,Carte,Success
12068,12068,PayPal,Success
12069,12069,Carte,Success
12070,12070,Mobile Money,Success
12071,12071,Carte,Success
12072,12072,Mobile Money,Success
12073,12073,PayPal,Success
12074,12074,Mobile Money,Failed
12075,12075,Mobile Money,Success
12076,12076,Carte,Failed
12077,12077,Carte,Success
12078,12078,Mobile Money,Success
12079,12079,Carte,Success
12080,12080,PayPal,Success
12081,12081,Mobile Money,Success
12082,12082,PayPal,Success
12083,12083,PayPal,Success
12084,12084,PayPal,Success
12085,12085,Mobile Money,Success
12086,12086,PayPal,Success
12087,12087,Carte,Success
12088,12088,PayPal,Success
12089,12089,PayPal,Success
12090,12090,Mobile Money,Success
12091,12091,Carte,Success
12092,12092,Carte,Success
12093,12093,PayPal,Success
12094,12094,Mobile Money,Pending
12095,12095,Carte,Success
12096,12096,PayPal,Success
12097,12097,Carte,Success
12098,12098,Mobile Money,Success
12099,12099,Carte,Success
12100,12100,Mobile Money,Success
12101,12101,Carte,Success
12102,12102,Carte,Success
12103,12103,PayPal,Success
12104,12104,Carte,Success
12105,12105,Carte,Success
12106,12106,Carte,Success
12107,12107,Carte,Success
12108,12108,PayPal,Success
12109,12109,Mobile Money,Success
12110,12110,Mobile Money,Success
12111,12111,Mobile Money,Success
12112,12112,Carte,Success
12113,12113,Mobile Money,Success
12114,12114,PayPal,Success
12115,12115,PayPal,Success
12116,12116,Carte,Success
12117,12117,Mobile Money,Success
12118,12118,Carte,Success
12119,12119,PayPal,Failed
12120,12120,PayPal,Success
12121,12121,PayPal,Success
12122,12122,Carte,Success
12123,12123,PayPal,Success
12124,12124,Carte,Success
12125,12125,PayPal,Pending
12126,12126,Carte,Success
12127,12127,Carte,Failed
12128,12128,Mobile Money,Success
12129,12129,Carte,Pending
12130,12130,Mobile Money,Success
12131,12131,PayPal,Success
12132,12132,Mobile Money,Success
12133,12133,Carte,Success
12134,12134,Mobile Money,Failed
12135,12135,Mobile Money,Success
12136,12136,Carte,Success
12137,12137,Carte,Failed
12138,12138,PayPal,Success
12139,12139,Carte,Success
12140,12140,PayPal,Success
12141,12141,PayPal,Success
12142,12142,PayPal,Success
12143,12143,PayPal,Success
12144,12144,PayPal,Success
12145,12145,Carte,Success
12146,12146,PayPal,Failed
12147,12147,Carte,Success
12148,12148,PayPal,Success
12149,12149,PayPal,Success
12150,12150,Carte,Success
12151,12151,Carte,Failed
12152,12152,PayPal,Success
12153,12153,PayPal,Success
12154,12154,Carte,Success
12155,12155,Mobile Money,Success
12156,12156,Mobile Money,Success
12157,12157,Carte,Success
12158,12158,Carte,Success
12159,12159,PayPal,Success
12160,12160,PayPal,Success
12161,12161,PayPal,Success
12162,12162,Mobile Money,Success
12163,12163,Carte,Success
12164,12164,PayPal,Success
12165,12165,PayPal,Success
12166,12166,Carte,Success
12167,12167,PayPal,Success
12168,12168,PayPal,Success
12169,12169,Carte,Success
12170,12170,PayPal,Success
12171,12171,PayPal,Success
12172,12172,PayPal,Success
12173,12173,Carte,Success
12174,12174,Carte,Success
12175,12175,Mobile Money,Success
12176,12176,Mobile Money,Failed
12177,12177,Mobile Money,Success
12178,12178,Mobile Money,Success
12179,12179,Mobile Money,Success
12180,12180,Carte,Success
12181,12181,Mobile Money,Success
12182,12182,Carte,Success
12183,12183,Carte,Success
12184,12184,PayPal,Success
12185,12185,Mobile Money,Success
12186,12186,Carte,Pending
12187,12187,Mobile Money,Success
12188,12188,PayPal,Success
12189,12189,PayPal,Success
12190,12190,Carte,Success
12191,12191,PayPal,Success
12192,12192,Mobile Money,Success
12193,12193,PayPal,Success
12194,12194,Carte,Success
12195,12195,Mobile Money,Success
12196,12196,Mobile Money,Success
12197,12197,Mobile Money,Success
12198,12198,Mobile Money,Success
12199,12199,Carte,Success
12200,12200,Carte,Success
12201,12201,Carte,Success
12202,12202,Carte,Success
12203,12203,Carte,Success
12204,12204,Mobile Money,Success
12205,12205,Mobile Money,Success
12206,12206,Mobile Money,Success
12207,12207,PayPal,Success
12208,12208,PayPal,Success
12209,12209,PayPal,Success
12210,12210,PayPal,Success
12211,12211,Mobile Money,Pending
12212,12212,Mobile Money,Success
12213,12213,Carte,Success
12214,12214,PayPal,Success
12215,12215,PayPal,Success
12216,12216,PayPal,Success
12217,12217,Mobile Money,Success
12218,12218,Carte,Success
12219,12219,Mobile Money,Success
12220,12220,Mobile Money,Success
12221,12221,PayPal,Success
12222,12222,Mobile Money,Success
12223,12223,Mobile Money,Success
12224,12224,PayPal,Success
12225,12225,Mobile Money,Success
12226,12226,Mobile Money,Success
12227,12227,Mobile Money,Success
12228,12228,Mobile Money,Failed
12229,12229,Mobile Money,Success
12230,12230,Carte,Success
12231,12231,PayPal,Success
12232,12232,Mobile Money,Success
12233,12233,Carte,Success
12234,12234,PayPal,Success
12235,12235,PayPal,Success
12236,12236,PayPal,Success
12237,12237,PayPal,Failed
12238,12238,PayPal,Success
12239,12239,Carte,Success
12240,12240,Mobile Money,Failed
12241,12241,Mobile Money,Success
12242,12242,PayPal,Success
12243,12243,Mobile Money,Success
12244,12244,Mobile Money,Success
12245,12245,PayPal,Success
12246,12246,Mobile Money,Success
12247,12247,PayPal,Success
12248,12248,PayPal,Success
12249,12249,Mobile Money,Success
12250,12250,PayPal,Success
12251,12251,PayPal,Success
12252,12252,Carte,Success
12253,12253,PayPal,Success
