id_client,nom,pays,ville,date_inscription,canal_acquisition
3883,Client_3883,France,Paris,2024-03-13,Marketplace
3884,Client_3884,Belgique,Bruxelles,2023-06-20,Marketplace
3885,Client_3885,Canada,Gatineau,2024-10-17,Organic
3886,Client_3886,RD Congo,Bukavu,2023-01-20,Ads
3887,Client_3887,Sénégal,Thiès,2023-05-12,Organic
3888,Client_3888,Belgique,Liège,2024-03-30,Marketplace
3889,Client_3889,Canada,Laval,2024-04-14,Marketplace
3890,Client_3890,Canada,Montréal,2023-05-13,Referral
3891,Client_3891,Canada,Laval,2024-12-18,Referral
3892,Client_3892,RD Congo,Kinshasa,2023-09-27,Marketplace
3893,Client_3893,Belgique,Charleroi,2022-03-25,Referral
3894,Client_3894,Cameroun,Bafoussam,2024-03-09,Organic
3895,Client_3895,Côte d’Ivoire,Bouaké,2023-08-19,Ads
3896,Client_3896,Canada,Gatineau,2023-04-15,Marketplace
3897,Client_3897,Côte d’Ivoire,Yamoussoukro,2023-01-18,Marketplace
3898,Client_3898,RD Congo,Kinshasa,2022-06-23,Referral
3899,Client_3899,Sénégal,Thiès,2024-04-22,Marketplace
3900,Client_3900,Cameroun,Bafoussam,2024-12-22,Ads
3901,Client_3901,RD Congo,Kinshasa,2024-01-25,Organic
3902,Client_3902,Canada,Laval,2023-11-11,Organic
3903,Client_3903,Gabon,Libreville,2023-11-28,Ads
3904,Client_3904,Cameroun,Bafoussam,2022-04-28,Marketplace
3905,Client_3905,RD Congo,Lubumbashi,2023-03-19,Organic
3906,Client_3906,Côte d’Ivoire,Abidjan,2024-12-13,Marketplace
3907,Client_3907,Côte d’Ivoire,Yamoussoukro,2022-09-08,Referral
3908,Client_3908,RD Congo,Lubumbashi,2022-07-29,Ads
3909,Client_3909,Belgique,Charleroi,2024-12-13,Referral
3910,Client_3910,Belgique,Bruxelles,2023-02-11,Organic
3911,Client_3911,Belgique,Liège,2024-10-05,Organic
3912,Client_3912,Canada,Gatineau,2023-10-24,Organic
3913,Client_3913,France,Toulouse,2022-03-13,Ads
3914,Client_3914,Belgique,Charleroi,2023-11-02,Referral
3915,Client_3915,Belgique,Charleroi,2024-10-22,Referral
3916,Client_3916,France,Paris,2023-01-14,Organic
3917,Client_3917,France,Paris,2022-08-07,Marketplace
3918,Client_3918,Sénégal,Dakar,2022-09-19,Ads
3919,Client_3919,RD Congo,Bukavu,2023-11-15,Referral
3920,Client_3920,Gabon,Port-Gentil,2023-08-04,Ads
3921,Client_3921,Sénégal,Dakar,2023-03-14,Referral
3922,Client_3922,Côte d’Ivoire,Yamoussoukro,2023-12-10,Organic
3923,Client_3923,France,Paris,2023-09-30,Ads
3924,Client_3924,Belgique,Namur,2022-08-11,Marketplace
3925,Client_3925,RD Congo,Lubumbashi,2024-03-24,Referral
3926,Client_3926,Côte d’Ivoire,Abidjan,2022-10-13,Referral
3927,Client_3927,RD Congo,Lubumbashi,2022-11-19,Organic
3928,Client_3928,Canada,Montréal,2023-05-07,Referral
3929,Client_3929,Cameroun,Yaoundé,2023-11-23,Referral
3930,Client_3930,Belgique,Bruxelles,2023-06-07,Ads
3931,Client_3931,Cameroun,Douala,2024-11-30,Referral
3932,Client_3932,France,Marseille,2022-02-13,Marketplace
3933,Client_3933,RD Congo,Bukavu,2024-03-20,Referral
3934,Client_3934,Sénégal,Saint-Louis,2022-04-05,Ads
3935,Client_3935,Belgique,Liège,2024-05-23,Ads
3936,Client_3936,France,Lyon,2022-04-24,Organic
3937,Client_3937,Côte d’Ivoire,Bouaké,2024-03-25,Ads
3938,Client_3938,France,Toulouse,2022-11-12,Referral
3939,Client_3939,Belgique,Namur,2023-03-12,Ads
3940,Client_3940,Canada,Québec,2023-06-05,Marketplace
3941,Client_3941,Côte d’Ivoire,Abidjan,2024-05-30,Organic
3942,Client_3942,Sénégal,Saint-Louis,2022-08-11,Referral
3943,Client_3943,Gabon,Port-Gentil,2022-10-20,Organic
3944,Client_3944,Cameroun,Yaoundé,2022-03-24,Ads
3945,Client_3945,RD Congo,Goma,2022-01-11,Referral
3946,Client_3946,RD Congo,Goma,2023-09-04,Organic
3947,Client_3947,Gabon,Libreville,2024-04-14,Ads
3948,Client_3948,RD Congo,Lubumbashi,2024-02-06,Ads
3949,Client_3949,France,Paris,2024-01-29,Referral
3950,Client_3950,France,Lille,2022-04-08,Marketplace
3951,Client_3951,Belgique,Namur,2023-08-09,Organic
3952,Client_3952,France,Toulouse,2023-06-07,Organic
3953,Client_3953,Sénégal,Saint-Louis,2024-05-11,Referral
3954,Client_3954,Cameroun,Bafoussam,2024-07-23,Ads
3955,Client_3955,Cameroun,Douala,2025-01-01,Marketplace
3956,Client_3956,Sénégal,Saint-Louis,2023-05-24,Organic
3957,Client_3957,Côte d’Ivoire,Yamoussoukro,2022-07-30,Marketplace
3958,Client_3958,France,Lille,2023-09-27,Organic
3959,Client_3959,Canada,Québec,2022-08-10,Organic
3960,Client_3960,RD Congo,Goma,2022-10-17,Referral
3961,Client_3961,Sénégal,Saint-Louis,2022-04-23,Referral
3962,Client_3962,France,Lille,2024-08-26,Organic
3963,Client_3963,Sénégal,Saint-Louis,2022-08-30,Referral
3964,Client_3964,Sénégal,Dakar,2024-06-24,Organic
3965,Client_3965,RD Congo,Goma,2023-04-13,Organic
3966,Client_3966,Côte d’Ivoire,Yamoussoukro,2024-01-11,Organic
3967,Client_3967,Canada,Montréal,2023-08-07,Ads
3968,Client_3968,Côte d’Ivoire,Bouaké,2022-08-30,Organic
3969,Client_3969,Sénégal,Thiès,2022-03-03,Organic
3970,Client_3970,Sénégal,Saint-Louis,2024-01-05,Organic
3971,Client_3971,Sénégal,Saint-Louis,2023-06-29,Ads
3972,Client_3972,Sénégal,Saint-Louis,2024-02-14,Marketplace
3973,Client_3973,Sénégal,Saint-Louis,2022-05-30,Organic
3974,Client_3974,France,Lille,2024-09-13,Referral
3975,Client_3975,Belgique,Liège,2023-01-25,Marketplace
3976,Client_3976,Côte d’Ivoire,Abidjan,2023-05-31,Organic
3977,Client_3977,Cameroun,Yaoundé,2022-11-02,Organic
3978,Client_3978,Cameroun,Bafoussam,2023-07-11,Ads
3979,Client_3979,France,Lyon,2024-09-06,Organic
3980,Client_3980,France,Paris,2024-11-18,Referral
3981,Client_3981,Sénégal,Thiès,2022-05-09,Ads
3982,Client_3982,Belgique,Charleroi,2024-10-28,Organic
3983,Client_3983,Belgique,Bruxelles,2023-01-31,Marketplace
3984,Client_3984,France,Paris,2022-05-16,Referral
3985,Client_3985,France,Lille,2023-07-26,Ads
3986,Client_3986,Cameroun,Bafoussam,2022-05-30,Marketplace
3987,Client_3987,France,Toulouse,2024-04-15,Organic
3988,Client_3988,RD Congo,Bukavu,2024-04-22,Organic
3989,Client_3989,France,Marseille,2023-03-28,Marketplace
3990,Client_3990,Cameroun,Douala,2024-10-11,Referral
3991,Client_3991,Gabon,Port-Gentil,2024-03-11,Organic
3992,Client_3992,France,Toulouse,2022-10-14,Referral
3993,Client_3993,Sénégal,Saint-Louis,2022-09-24,Organic
3994,Client_3994,Côte d’Ivoire,Abidjan,2022-07-08,Referral
3995,Client_3995,Gabon,Port-Gentil,2022-04-08,Organic
3996,Client_3996,Belgique,Namur,2022-02-16,Referral
3997,Client_3997,Cameroun,Douala,2023-02-04,Organic
3998,Client_3998,RD Congo,Bukavu,2023-04-21,Ads
3999,Client_3999,Canada,Laval,2024-01-03,Organic
4000,Client_4000,RD Congo,Goma,2024-04-01,Ads
4001,Client_4001,Gabon,Libreville,2024-08-08,Ads
4002,Client_4002,RD Congo,Lubumbashi,2022-07-28,Ads
4003,Client_4003,Canada,Montréal,2024-02-17,Ads
4004,Client_4004,RD Congo,Bukavu,2023-05-03,Marketplace
4005,Client_4005,Canada,Gatineau,2024-10-12,Marketplace
4006,Client_4006,Sénégal,Dakar,2023-01-25,Organic
4007,Client_4007,Gabon,Libreville,2023-08-31,Marketplace
4008,Client_4008,Cameroun,Bafoussam,2022-04-11,Organic
4009,Client_4009,Côte d’Ivoire,Abidjan,2022-10-16,Referral
4010,Client_4010,Cameroun,Bafoussam,2022-03-30,Ads
4011,Client_4011,Sénégal,Thiès,2023-08-07,Ads
4012,Client_4012,RD Congo,Bukavu,2023-02-24,Marketplace
4013,Client_4013,Belgique,Charleroi,2024-08-21,Ads
4014,Client_4014,Canada,Gatineau,2024-10-20,Organic
4015,Client_4015,Canada,Montréal,2022-01-29,Organic
4016,Client_4016,Belgique,Charleroi,2025-01-03,Organic
4017,Client_4017,Belgique,Liège,2023-06-19,Referral
4018,Client_4018,Canada,Laval,2024-10-03,Referral
4019,Client_4019,RD Congo,Bukavu,2023-04-20,Organic
4020,Client_4020,Belgique,Liège,2023-10-15,Referral
4021,Client_4021,France,Marseille,2023-04-14,Referral
4022,Client_4022,France,Toulouse,2024-05-27,Referral
4023,Client_4023,Belgique,Charleroi,2024-09-06,Ads
4024,Client_4024,Sénégal,Thiès,2023-04-29,Referral
4025,Client_4025,Canada,Montréal,2024-01-18,Ads
4026,Client_4026,Sénégal,Saint-Louis,2022-10-22,Ads
4027,Client_4027,Canada,Québec,2023-04-04,Marketplace
4028,Client_4028,Côte d’Ivoire,Yamoussoukro,2022-11-23,Ads
4029,Client_4029,Sénégal,Saint-Louis,2024-01-20,Ads
4030,Client_4030,Côte d’Ivoire,Yamoussoukro,2024-07-05,Ads
4031,Client_4031,Cameroun,Yaoundé,2022-11-04,Ads
4032,Client_4032,Canada,Montréal,2022-10-12,Marketplace
4033,Client_4033,Sénégal,Thiès,2022-03-22,Marketplace
4034,Client_4034,RD Congo,Bukavu,2023-08-15,Ads
4035,Client_4035,Canada,Québec,2022-03-19,Marketplace
4036,Client_4036,France,Lille,2023-04-16,Referral
4037,Client_4037,Cameroun,Bafoussam,2023-08-21,Organic
4038,Client_4038,Cameroun,Bafoussam,2023-11-23,Ads
4039,Client_4039,Belgique,Namur,2023-12-12,Referral
4040,Client_4040,Gabon,Libreville,2024-06-22,Ads
4041,Client_4041,Côte d’Ivoire,Abidjan,2023-04-27,Referral
4042,Client_4042,Gabon,Port-Gentil,2024-09-05,Organic
4043,Client_4043,Canada,Montréal,2024-07-14,Marketplace
4044,Client_4044,Sénégal,Dakar,2022-05-11,Referral
4045,Client_4045,Gabon,Port-Gentil,2024-02-27,Organic
4046,Client_4046,Sénégal,Saint-Louis,2024-10-15,Organic
4047,Client_4047,Canada,Laval,2024-11-23,Organic
4048,Client_4048,Gabon,Libreville,2024-12-25,Marketplace
4049,Client_4049,France,Toulouse,2023-01-17,Organic
4050,Client_4050,Côte d’Ivoire,Abidjan,2023-07-06,Ads
4051,Client_4051,Côte d’Ivoire,Bouaké,2024-02-20,Marketplace
4052,Client_4052,Gabon,Libreville,2022-03-04,Ads
4053,Client_4053,Canada,Laval,2022-12-27,Marketplace
4054,Client_4054,Côte d’Ivoire,Bouaké,2023-05-30,Organic
4055,Client_4055,Sénégal,Thiès,2024-03-18,Organic
4056,Client_4056,Canada,Laval,2023-08-26,Organic
4057,Client_4057,RD Congo,Lubumbashi,2024-12-26,Marketplace
4058,Client_4058,Sénégal,Dakar,2023-02-03,Ads
4059,Client_4059,Côte d’Ivoire,Bouaké,2022-12-03,Marketplace
4060,Client_4060,Belgique,Namur,2023-01-18,Marketplace
4061,Client_4061,Gabon,Libreville,2023-12-05,Referral
4062,Client_4062,Canada,Québec,2024-04-06,Organic
4063,Client_4063,RD Congo,Goma,2024-12-20,Marketplace
4064,Client_4064,Belgique,Liège,2024-10-30,Ads
4065,Client_4065,Sénégal,Thiès,2024-01-20,Ads
4066,Client_4066,Gabon,Port-Gentil,2024-03-02,Marketplace
4067,Client_4067,France,Lille,2023-10-19,Referral
4068,Client_4068,Cameroun,Yaoundé,2023-04-05,Ads
4069,Client_4069,RD Congo,Goma,2022-09-03,Ads
4070,Client_4070,Belgique,Charleroi,2024-09-18,Organic
4071,Client_4071,France,Lyon,2024-12-04,Marketplace
4072,Client_4072,RD Congo,Goma,2022-03-19,Ads
4073,Client_4073,Côte d’Ivoire,Abidjan,2024-03-18,Marketplace
4074,Client_4074,Belgique,Namur,2023-08-25,Referral
4075,Client_4075,Belgique,Namur,2023-11-03,Organic
4076,Client_4076,Belgique,Liège,2022-12-22,Marketplace
4077,Client_4077,RD Congo,Bukavu,2024-09-01,Ads
4078,Client_4078,RD Congo,Bukavu,2024-07-05,Marketplace
4079,Client_4079,France,Paris,2023-06-29,Organic
4080,Client_4080,Belgique,Namur,2022-06-28,Ads
4081,Client_4081,Côte d’Ivoire,Abidjan,2024-07-24,Referral
4082,Client_4082,Belgique,Charleroi,2022-05-04,Organic
4083,Client_4083,Gabon,Libreville,2023-07-11,Marketplace
4084,Client_4084,Canada,Québec,2024-11-19,Marketplace
4085,Client_4085,Sénégal,Dakar,2022-10-08,Marketplace
4086,Client_4086,Sénégal,Thiès,2022-04-30,Marketplace
4087,Client_4087,Sénégal,Thiès,2024-06-24,Marketplace
4088,Client_4088,Cameroun,Douala,2022-10-11,Referral
4089,Client_4089,Côte d’Ivoire,Yamoussoukro,2023-11-22,Marketplace
4090,Client_4090,Côte d’Ivoire,Yamoussoukro,2024-05-14,Marketplace
4091,Client_4091,Côte d’Ivoire,Yamoussoukro,2023-08-13,Organic
4092,Client_4092,Canada,Laval,2022-09-01,Ads
4093,Client_4093,Sénégal,Thiès,2022-02-22,Organic
4094,Client_4094,France,Paris,2022-03-29,Organic
4095,Client_4095,Cameroun,Yaoundé,2023-04-16,Organic
4096,Client_4096,Belgique,Liège,2022-09-26,Ads
4097,Client_4097,Côte d’Ivoire,Bouaké,2022-05-22,Organic
4098,Client_4098,France,Marseille,2023-11-28,Referral
4099,Client_4099,France,Lille,2023-02-22,Referral
4100,Client_4100,Canada,Montréal,2023-08-05,Marketplace
4101,Client_4101,Cameroun,Bafoussam,2024-12-10,Referral
4102,Client_4102,Sénégal,Saint-Louis,2024-10-01,Organic
4103,Client_4103,Gabon,Libreville,2024-05-16,Referral
4104,Client_4104,Gabon,Port-Gentil,2024-04-26,Organic
4105,Client_4105,France,Lyon,2024-01-21,Organic
4106,Client_4106,Côte d’Ivoire,Bouaké,2023-03-05,Ads
4107,Client_4107,RD Congo,Lubumbashi,2022-08-05,Organic
4108,Client_4108,RD Congo,Kinshasa,2022-09-16,Organic
4109,Client_4109,Canada,Montréal,2023-09-17,Ads
4110,Client_4110,France,Toulouse,2022-01-17,Ads
4111,Client_4111,RD Congo,Bukavu,2023-06-22,Referral
4112,Client_4112,Canada,Québec,2024-08-06,Marketplace
4113,Client_4113,France,Lille,2022-12-05,Referral
4114,Client_4114,Sénégal,Saint-Louis,2022-06-28,Referral
4115,Client_4115,Canada,Québec,2023-12-18,Referral
4116,Client_4116,Gabon,Port-Gentil,2023-06-18,Marketplace
4117,Client_4117,Cameroun,Yaoundé,2022-10-05,Referral
4118,Client_4118,Canada,Montréal,2023-10-29,Organic
4119,Client_4119,Belgique,Charleroi,2024-02-23,Organic
4120,Client_4120,Belgique,Charleroi,2022-04-19,Organic
4121,Client_4121,Gabon,Libreville,2024-08-18,Organic
4122,Client_4122,Belgique,Charleroi,2023-03-17,Organic
4123,Client_4123,Gabon,Libreville,2023-01-17,Ads
4124,Client_4124,Côte d’Ivoire,Abidjan,2022-12-20,Organic
4125,Client_4125,RD Congo,Bukavu,2022-12-17,Ads
4126,Client_4126,Sénégal,Thiès,2022-06-04,Marketplace
4127,Client_4127,RD Congo,Lubumbashi,2023-04-30,Organic
4128,Client_4128,Côte d’Ivoire,Yamoussoukro,2024-01-15,Organic
4129,Client_4129,RD Congo,Goma,2023-09-23,Marketplace
4130,Client_4130,Sénégal,Dakar,2024-09-28,Referral
4131,Client_4131,Gabon,Libreville,2022-11-27,Referral
4132,Client_4132,Cameroun,Douala,2022-02-10,Marketplace
4133,Client_4133,Cameroun,Yaoundé,2024-10-17,Ads
4134,Client_4134,Canada,Gatineau,2024-06-17,Ads
4135,Client_4135,Canada,Québec,2024-06-20,Ads
4136,Client_4136,Canada,Montréal,2023-11-10,Organic
4137,Client_4137,Gabon,Port-Gentil,2022-08-19,Organic
4138,Client_4138,Gabon,Port-Gentil,2022-10-11,Organic
4139,Client_4139,Canada,Québec,2022-02-27,Ads
4140,Client_4140,Canada,Laval,2024-03-24,Ads
4141,Client_4141,RD Congo,Lubumbashi,2022-03-19,Ads
4142,Client_4142,Cameroun,Bafoussam,2024-09-28,Referral
4143,Client_4143,Gabon,Port-Gentil,2023-03-08,Marketplace
4144,Client_4144,Côte d’Ivoire,Abidjan,2023-04-30,Referral
4145,Client_4145,France,Paris,2023-02-18,Ads
4146,Client_4146,Cameroun,Yaoundé,2023-04-29,Referral
4147,Client_4147,Belgique,Namur,2022-08-13,Referral
4148,Client_4148,Belgique,Namur,2022-11-30,Organic
4149,Client_4149,Belgique,Bruxelles,2022-11-02,Organic
4150,Client_4150,Côte d’Ivoire,Yamoussoukro,2022-02-19,Ads
4151,Client_4151,Cameroun,Douala,2024-09-05,Marketplace
4152,Client_4152,RD Congo,Kinshasa,2023-02-07,Ads
4153,Client_4153,Sénégal,Thiès,2022-06-19,Organic
4154,Client_4154,Gabon,Libreville,2022-08-24,Organic
4155,Client_4155,Sénégal,Dakar,2022-11-06,Organic
4156,Client_4156,Belgique,Liège,2022-11-19,Ads
4157,Client_4157,Gabon,Port-Gentil,2024-08-13,Organic
4158,Client_4158,France,Paris,2022-07-02,Ads
4159,Client_4159,Belgique,Charleroi,2024-04-04,Ads
4160,Client_4160,Canada,Québec,2022-03-27,Ads
4161,Client_4161,France,Toulouse,2022-10-06,Marketplace
4162,Client_4162,Gabon,Libreville,2023-02-10,Organic
4163,Client_4163,France,Marseille,2023-01-30,Referral
4164,Client_4164,Sénégal,Thiès,2023-03-03,Ads
4165,Client_4165,Canada,Gatineau,2023-09-10,Ads
4166,Client_4166,Canada,Laval,2022-12-27,Ads
4167,Client_4167,Belgique,Namur,2022-02-16,Referral
4168,Client_4168,Canada,Laval,2022-01-18,Marketplace
4169,Client_4169,Canada,Québec,2023-08-11,Referral
4170,Client_4170,Canada,Montréal,2023-02-01,Marketplace
4171,Client_4171,Côte d’Ivoire,Yamoussoukro,2024-02-19,Ads
4172,Client_4172,France,Lyon,2023-12-09,Organic
4173,Client_4173,Gabon,Libreville,2022-07-19,Organic
4174,Client_4174,Gabon,Libreville,2022-10-18,Marketplace
4175,Client_4175,RD Congo,Bukavu,2024-01-06,Marketplace
4176,Client_4176,Côte d’Ivoire,Bouaké,2023-09-21,Organic
4177,Client_4177,RD Congo,Kinshasa,2023-06-16,Ads
4178,Client_4178,Canada,Montréal,2022-10-16,Referral
4179,Client_4179,France,Toulouse,2022-09-10,Marketplace
4180,Client_4180,Canada,Gatineau,2023-04-18,Referral
4181,Client_4181,Cameroun,Douala,2022-12-07,Ads
4182,Client_4182,Gabon,Libreville,2024-06-02,Referral
4183,Client_4183,France,Toulouse,2023-04-13,Organic
4184,Client_4184,Canada,Laval,2024-12-23,Ads
4185,Client_4185,Côte d’Ivoire,Bouaké,2023-06-19,Organic
4186,Client_4186,France,Lyon,2023-08-08,Ads
4187,Client_4187,RD Congo,Kinshasa,2022-09-13,Ads
4188,Client_4188,Côte d’Ivoire,Bouaké,2024-10-13,Referral
4189,Client_4189,Côte d’Ivoire,Bouaké,2023-09-24,Ads
4190,Client_4190,Côte d’Ivoire,Bouaké,2023-12-14,Marketplace
4191,Client_4191,Cameroun,Yaoundé,2022-12-20,Organic
4192,Client_4192,Cameroun,Yaoundé,2022-08-06,Organic
4193,Client_4193,Cameroun,Yaoundé,2024-06-08,Ads
4194,Client_4194,Belgique,Bruxelles,2022-05-02,Ads
4195,Client_4195,Belgique,Bruxelles,2023-03-01,Ads
4196,Client_4196,Sénégal,Saint-Louis,2023-04-16,Ads
4197,Client_4197,Gabon,Port-Gentil,2023-07-20,Ads
4198,Client_4198,Gabon,Libreville,2024-05-17,Ads
4199,Client_4199,France,Lille,2022-07-19,Marketplace
4200,Client_4200,Gabon,Libreville,2022-10-31,Ads
4201,Client_4201,Belgique,Namur,2022-05-05,Referral
4202,Client_4202,Belgique,Liège,2024-11-07,Ads
4203,Client_4203,Sénégal,Thiès,2022-07-28,Organic
4204,Client_4204,France,Toulouse,2023-04-15,Marketplace
4205,Client_4205,Belgique,Bruxelles,2023-08-13,Marketplace
4206,Client_4206,Cameroun,Yaoundé,2023-09-07,Organic
4207,Client_4207,Sénégal,Dakar,2022-08-22,Organic
4208,Client_4208,France,Paris,2024-06-10,Organic
4209,Client_4209,Côte d’Ivoire,Yamoussoukro,2024-12-17,Marketplace
4210,Client_4210,Gabon,Port-Gentil,2024-05-29,Marketplace
4211,Client_4211,Gabon,Libreville,2023-02-23,Ads
4212,Client_4212,France,Marseille,2023-02-12,Organic
4213,Client_4213,Sénégal,Dakar,2024-06-19,Marketplace
4214,Client_4214,Sénégal,Thiès,2024-06-13,Organic
4215,Client_4215,Belgique,Namur,2022-05-12,Organic
4216,Client_4216,Canada,Gatineau,2022-02-08,Ads
4217,Client_4217,France,Marseille,2024-04-05,Referral
4218,Client_4218,Sénégal,Dakar,2023-09-29,Marketplace
4219,Client_4219,France,Paris,2022-08-27,Ads
4220,Client_4220,Gabon,Port-Gentil,2024-08-15,Ads
4221,Client_4221,Cameroun,Douala,2022-02-10,Marketplace
4222,Client_4222,RD Congo,Kinshasa,2023-07-07,Ads
4223,Client_4223,Côte d’Ivoire,Abidjan,2022-05-15,Marketplace
4224,Client_4224,Canada,Montréal,2023-06-08,Ads
4225,Client_4225,Cameroun,Bafoussam,2024-10-14,Referral
4226,Client_4226,Gabon,Libreville,2022-05-14,Organic
4227,Client_4227,Gabon,Port-Gentil,2022-09-04,Referral
4228,Client_4228,Sénégal,Saint-Louis,2023-08-23,Ads
4229,Client_4229,Sénégal,Thiès,2022-07-23,Organic
4230,Client_4230,RD Congo,Bukavu,2023-08-11,Ads
4231,Client_4231,Gabon,Port-Gentil,2023-06-30,Organic
4232,Client_4232,RD Congo,Lubumbashi,2023-10-23,Referral
4233,Client_4233,Canada,Québec,2024-11-21,Marketplace
4234,Client_4234,Belgique,Charleroi,2022-01-31,Ads
4235,Client_4235,Cameroun,Douala,2024-06-01,Organic
4236,Client_4236,France,Lyon,2024-08-14,Ads
4237,Client_4237,Gabon,Libreville,2022-08-05,Ads
4238,Client_4238,Sénégal,Dakar,2022-11-21,Ads
4239,Client_4239,Cameroun,Douala,2022-06-21,Organic
4240,Client_4240,Côte d’Ivoire,Yamoussoukro,2024-11-16,Referral
4241,Client_4241,Canada,Montréal,2022-06-21,Referral
4242,Client_4242,France,Lille,2024-10-28,Marketplace
4243,Client_4243,France,Paris,2024-03-28,Marketplace
4244,Client_4244,Cameroun,Bafoussam,2022-10-11,Organic
4245,Client_4245,Belgique,Charleroi,2023-12-31,Organic
4246,Client_4246,Gabon,Port-Gentil,2024-06-15,Ads
4247,Client_4247,Canada,Montréal,2022-02-22,Marketplace
4248,Client_4248,France,Toulouse,2024-08-29,Marketplace
4249,Client_4249,Gabon,Libreville,2023-01-04,Organic
4250,Client_4250,Sénégal,Saint-Louis,2022-06-24,Marketplace
4251,Client_4251,Sénégal,Dakar,2022-06-22,Organic
4252,Client_4252,Gabon,Port-Gentil,2022-12-05,Referral
4253,Client_4253,Canada,Gatineau,2024-03-14,Referral
4254,Client_4254,France,Marseille,2022-03-30,Marketplace
4255,Client_4255,RD Congo,Kinshasa,2023-06-14,Ads
4256,Client_4256,Sénégal,Dakar,2023-12-28,Referral
4257,Client_4257,France,Toulouse,2023-05-24,Organic
4258,Client_4258,Gabon,Port-Gentil,2023-04-05,Marketplace
4259,Client_4259,Sénégal,Thiès,2022-08-08,Referral
4260,Client_4260,Sénégal,Dakar,2023-08-23,Ads
4261,Client_4261,Sénégal,Saint-Louis,2023-08-03,Referral
4262,Client_4262,Sénégal,Saint-Louis,2023-05-25,Marketplace
4263,Client_4263,Sénégal,Dakar,2023-06-29,Referral
4264,Client_4264,Cameroun,Douala,2022-05-13,Referral
4265,Client_4265,France,Lyon,2023-11-24,Ads
4266,Client_4266,Sénégal,Dakar,2022-11-24,Marketplace
4267,Client_4267,RD Congo,Bukavu,2023-07-18,Organic
4268,Client_4268,France,Lille,2023-03-31,Marketplace
4269,Client_4269,Sénégal,Saint-Louis,2024-10-24,Organic
4270,Client_4270,France,Toulouse,2022-10-09,Marketplace
4271,Client_4271,Sénégal,Thiès,2022-11-06,Referral
4272,Client_4272,Belgique,Charleroi,2022-02-15,Ads
4273,Client_4273,Belgique,Namur,2022-06-01,Organic
4274,Client_4274,Belgique,Liège,2024-01-03,Organic
4275,Client_4275,RD Congo,Bukavu,2022-08-10,Organic
4276,Client_4276,RD Congo,Bukavu,2024-04-14,Ads
4277,Client_4277,Côte d’Ivoire,Abidjan,2023-05-25,Ads
4278,Client_4278,Cameroun,Yaoundé,2024-11-12,Ads
4279,Client_4279,Sénégal,Thiès,2022-02-14,Organic
4280,Client_4280,Côte d’Ivoire,Bouaké,2023-09-11,Referral
4281,Client_4281,Canada,Laval,2022-09-13,Ads
4282,Client_4282,Sénégal,Thiès,2022-03-06,Organic
4283,Client_4283,Cameroun,Yaoundé,2022-02-27,Referral
4284,Client_4284,Sénégal,Dakar,2024-08-20,Referral
4285,Client_4285,Belgique,Liège,2023-06-14,Ads
4286,Client_4286,France,Toulouse,2024-08-03,Organic
4287,Client_4287,Belgique,Namur,2022-06-13,Referral
4288,Client_4288,Cameroun,Yaoundé,2024-11-24,Ads
4289,Client_4289,RD Congo,Goma,2023-01-14,Referral
4290,Client_4290,Sénégal,Thiès,2024-05-14,Organic
4291,Client_4291,Sénégal,Saint-Louis,2024-06-20,Marketplace
4292,Client_4292,Sénégal,Saint-Louis,2023-10-02,Ads
4293,Client_4293,Côte d’Ivoire,Bouaké,2023-06-19,Marketplace
4294,Client_4294,France,Paris,2022-09-12,Organic
4295,Client_4295,Canada,Montréal,2024-09-05,Marketplace
4296,Client_4296,RD Congo,Bukavu,2022-04-02,Marketplace
4297,Client_4297,Belgique,Bruxelles,2024-08-29,Ads
4298,Client_4298,Sénégal,Saint-Louis,2022-05-07,Organic
4299,Client_4299,Sénégal,Dakar,2024-05-12,Marketplace
4300,Client_4300,RD Congo,Bukavu,2022-09-15,Ads
4301,Client_4301,Cameroun,Yaoundé,2024-02-02,Ads
4302,Client_4302,Sénégal,Thiès,2022-01-16,Ads
4303,Client_4303,France,Lille,2023-09-09,Organic
4304,Client_4304,Cameroun,Bafoussam,2023-05-28,Organic
4305,Client_4305,France,Marseille,2024-02-10,Referral
4306,Client_4306,Cameroun,Bafoussam,2024-06-09,Referral
4307,Client_4307,Gabon,Port-Gentil,2022-04-13,Marketplace
4308,Client_4308,Sénégal,Thiès,2022-11-28,Ads
4309,Client_4309,Cameroun,Yaoundé,2024-05-17,Marketplace
4310,Client_4310,Gabon,Port-Gentil,2023-11-28,Ads
4311,Client_4311,Gabon,Port-Gentil,2023-10-16,Organic
4312,Client_4312,RD Congo,Kinshasa,2024-05-20,Organic
4313,Client_4313,RD Congo,Goma,2023-06-13,Referral
4314,Client_4314,Sénégal,Dakar,2023-01-13,Referral
4315,Client_4315,Côte d’Ivoire,Yamoussoukro,2023-08-16,Ads
4316,Client_4316,Belgique,Charleroi,2023-11-16,Marketplace
4317,Client_4317,RD Congo,Kinshasa,2022-01-19,Referral
4318,Client_4318,Canada,Québec,2022-08-31,Organic
4319,Client_4319,Canada,Laval,2023-01-06,Referral
4320,Client_4320,Sénégal,Thiès,2024-08-28,Marketplace
4321,Client_4321,Sénégal,Dakar,2023-10-10,Ads
4322,Client_4322,Sénégal,Dakar,2022-08-01,Ads
4323,Client_4323,Canada,Laval,2022-07-24,Ads
